text,name
 ohhh i have no idea,Ishnoor Singh
 i guess they can,Ishnoor Singh
 Idk either,Pulak
 lol,Ishnoor Singh
 I suppose itâ€™s easier and more straightforward for guys,Pulak
 idts,Ishnoor Singh
 We just divided up our roles and laid down our expectations,Pulak
 Once they do that they should be fine,Pulak
 yeah yeah you are mr lists,Ishnoor Singh
 At least problems wonâ€™t escalate,Pulak
 We were required to do that,Pulak
 bro dekh tu aur mein bahut different hai,Ishnoor Singh
 Not a list lol,Pulak
" Arrey basic understanding, like if I took out the trash and vaccumed last time then itâ€™s his turn",Pulak
 yeah yeah gotcha dw,Ishnoor Singh
 And if Iâ€™m studying then heâ€™ll use headphones and keep the light on,Pulak
 If heâ€™s sleeping then I go out of the room,Pulak
 Thatâ€™s common sense and courtesy,Pulak
 yeah yeah bro,Ishnoor Singh
 relax,Ishnoor Singh
 imma just kick em noth out,Ishnoor Singh
 *both,Ishnoor Singh
 Bwahaha,Pulak
 Yeah thatâ€™s what youâ€™re supposed to do,Pulak
 you know me,Ishnoor Singh
 Howâ€™re things going for you,Pulak
 All set,Pulak
 imma kick marathon man and six pack guys asses,Ishnoor Singh
 yah yah,Ishnoor Singh
 Classes start from Monday right?,Pulak
 thursday,Ishnoor Singh
 Oh right 27th,Pulak
 Still a little time,Pulak
 Did you go checkout your room during orientation,Pulak
 no no,Ishnoor Singh
 Your dorm?,Pulak
 lol no,Ishnoor Singh
 Whyyy,Pulak
 cause i couldnt,Ishnoor Singh
 also why would i,Ishnoor Singh
 I mean why would you now,Pulak
 Not,Pulak
 But anyway,Pulak
 How was move inn,Pulak
 And your roomies,Pulak
 Just call me,Ishnoor Singh
 It's easier,Ishnoor Singh
 Haan I will in the evening,Pulak
 Yo did you sleep,Pulak
 Too late lol bro,Ishnoor Singh
 Supp,Pulak
 Ok I need you to Google a rapper called cupcake and listen to her songs,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 The name itself screams out that I do not want to do that,Pulak
 Go ittttttt,Ishnoor Singh
 Okay wtf,Pulak
 Tolf ya,Ishnoor Singh
 *d,Ishnoor Singh
 Bro Vella hai?,Ishnoor Singh
 Yesssor,Pulak
 Wassup,Pulak
 Nothing Lol chhhod,Ishnoor Singh
 Whyâ€™d you wake up so early,Pulak
 All the best for classes bro,Pulak
 Workout,Ishnoor Singh
 Lol one day too late,Ishnoor Singh
 ðŸ˜‚,Ishnoor Singh
 Hahah yeah I realised,Pulak
 How was the first  day,Pulak
 And howâ€™s the second day going,Pulak
 Good classes?,Pulak
 How far,Pulak
 When you vela tonight,Pulak
 Just gimme a a all anytime after the next hour,Ishnoor Singh
 I don't text much these days,Ishnoor Singh
 Ahh okay,Pulak
 Vid call or normal,Pulak
 Lemme know,Pulak
 Upto u,Ishnoor Singh
 I have a test till 6,Pulak
 So Iâ€™ll call you around 7-8ish I suppose,Pulak
 Does that work for you,Pulak
 Hmmm should,Ishnoor Singh
 Just call... we will figure out,Ishnoor Singh
 How about now,Pulak
 Call na,Ishnoor Singh
 Nincumpoop,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Ishnoor Singh
 <Media omitted>,Pulak
 <Media omitted>,Pulak
 <Media omitted>,Pulak
 <Media omitted>,Pulak
 Meh,Ishnoor Singh
 Couldn't hear the last one type it out,Ishnoor Singh
 I think o said  sorry for cutting the call so early,Pulak
 Abruptly*,Pulak
 cos there was stuff that happened earlier in the day,Pulak
 Dude take care of her,Ishnoor Singh
 And what you guys have gotten,Ishnoor Singh
 And I spoke to her for a while,Pulak
 Things semeed good,Pulak
 At least for now,Pulak
 So dw,Pulak
 Ayyyy!!!,Ishnoor Singh
 Enjoy it kiddo!,Ishnoor Singh
 Make it work if you can,Ishnoor Singh
" I love you guys enormously much so yeah, dw",Pulak
 She's a nice person,Ishnoor Singh
 Yeah yeah ugh,Ishnoor Singh
 Iâ€™ll keep you updated bro,Pulak
 Huh?,Pulak
 Pl use different categories,Ishnoor Singh
 *got,Ishnoor Singh
 Cheesiness isnâ€™t for me bro,Pulak
 This is what you say to her,Pulak
 Lololol,Pulak
 I know bro,Pulak
 Even if you don't...  I am here for the crises,Ishnoor Singh
 Yessir you got what I meant,Pulak
 Iâ€™ll keep you updated,Pulak
 Sheâ€™s busy with a debate competition rn,Pulak
 Going to some nearby city for the weekend,Pulak
 No need to about her,Ishnoor Singh
 Pl don't tell me about her,Ishnoor Singh
 Yessir I know,Pulak
 Got it,Pulak
 Anyway,Pulak
 Moving on,Pulak
 Did you end up watching the movie?,Pulak
 Or just talking,Pulak
 Chatting,Ishnoor Singh
 To she who shall not be named,Pulak
 On my chat till it is official at least,Pulak
 It ended while you were talking,Ishnoor Singh
 Don't...,Ishnoor Singh
 What?,Pulak
 Okie dokie,Pulak
 Arrey I was messing lol,Pulak
 Cool,Ishnoor Singh
 The move ended,Ishnoor Singh
 Acchaa ohh,Pulak
 I am in for anything in your life,Ishnoor Singh
 I don't wanna hear about her from you,Ishnoor Singh
 Got it got it,Pulak
 That rule remains,Ishnoor Singh
 Heard ya the first time,Pulak
 Cool,Ishnoor Singh
 Anywho sup then,Pulak
 Hanging out with others? Or just sitting,Pulak
 I am in the lounge kinda talking,Ishnoor Singh
 Nice nice,Pulak
 Lol,Ishnoor Singh
 Lol crazy drama hasnâ€™t left me behind here either,Pulak
 Hmm?,Ishnoor Singh
 Why you up?,Ishnoor Singh
 Frigging love  triangles all over the place,Pulak
 Lol,Ishnoor Singh
 Chilling,Pulak
 Going to sleep now lol,Pulak
 Slleeeep you idiot,Ishnoor Singh
 Go,Ishnoor Singh
 Haan haan going,Pulak
 Supp,Pulak
 Trynna chat with her,Ishnoor Singh
 She's having lunch,Ishnoor Singh
 Waiting for it to end,Ishnoor Singh
 Aah nice nice,Pulak
 Have fun brooo,Pulak
 Lol go sleep,Ishnoor Singh
 And then sleep after that,Pulak
 Ya ya,Ishnoor Singh
 You too,Pulak
 Haan haan gping,Pulak
 I always do,Ishnoor Singh
 Go,Ishnoor Singh
 I can only gues what you were doing,Ishnoor Singh
 Which is?,Pulak
" No no, I was watching a movie",Pulak
 And then trying to resolve love triangles,Pulak
 Borin,Ishnoor Singh
 Not when the people involved are a) best friends b) in a long distance c) roommates,Pulak
 Drama,Pulak
 Funny thing is they donâ€™t know,Pulak
 Meh sorry finding tough to not care,Ishnoor Singh
 As it is I am sleepy,Ishnoor Singh
 Don't bore me,Ishnoor Singh
 Fair enough itâ€™s just hilarious drama,Pulak
 Suuuuuuuree,Ishnoor Singh
 You got to see it to enjoy it,Pulak
 You should try ice blocking,Ishnoor Singh
 You wil forget this all,Ishnoor Singh
 What?,Pulak
 Oh yeah,Pulak
 I saw,Pulak
 Looks fun,Pulak
 Umm yeah,Ishnoor Singh
 Sit on ice block and go,Ishnoor Singh
 We went to steeper hills after that,Ishnoor Singh
 Problem out here is if you go down a hill youâ€™ll end up on a highway,Pulak
 Not a great place to stop,Pulak
 You need skill bro,Ishnoor Singh
 Fair enough,Pulak
 Go sleep,Ishnoor Singh
" Iâ€™ll listen more tomorrow bro, gonna sleep",Pulak
 You have fun,Pulak
 Cool cool ugh,Ishnoor Singh
 Gn,Pulak
 Hmmm,Ishnoor Singh
 Lol supp,Pulak
 Nm bro you telll,Ishnoor Singh
 Sleeping lmao,Pulak
 And working,Pulak
 Hmmm yeah it's 9 lol,Ishnoor Singh
 But primarily sleeping,Pulak
 No throughout the day,Pulak
 Lol,Ishnoor Singh
 That is literally all I did,Pulak
 Lol,Ishnoor Singh
 You idiot,Ishnoor Singh
 Fun times,Pulak
 Dumb shit,Ishnoor Singh
 What else is up,Ishnoor Singh
 Havenâ€™t stepped out of my room today,Pulak
 I did for lunch,Ishnoor Singh
 Yeah not even that ðŸ˜‚,Pulak
 Hmmmm,Ishnoor Singh
 You have incentive to leave for lunch,Pulak
 I have this 500 word essay due this tuesday,Ishnoor Singh
 I haven't done that,Ishnoor Singh
 Don't wanna ugh,Ishnoor Singh
 Whatâ€™s it about,Pulak
 This review of this writing piece,Ishnoor Singh
 Work on it later tonight,Pulak
 Finish one draft today,Pulak
 Then the final draft tomorrow,Pulak
 500 isnâ€™t too much,Pulak
 Yeah think soooo,Ishnoor Singh
 I will atleast read the think twice before sleep,Ishnoor Singh
 Might wanna turn in early today,Ishnoor Singh
 Yeah,Pulak
 That works too,Pulak
 How long is the writing piece,Pulak
 Not long,Ishnoor Singh
 2 pages,Ishnoor Singh
 Yeah thatâ€™s fine,Pulak
 You can easily do that,Pulak
 Yup,Ishnoor Singh
 Ik,Ishnoor Singh
 Tabhi toh nahi kiya,Ishnoor Singh
 English class?,Pulak
 Yup,Ishnoor Singh
 Ugh,Ishnoor Singh
 Haan bas karlena,Pulak
 Donâ€™t forget ðŸ˜‚,Pulak
 Yup,Ishnoor Singh
 Wassup,Ishnoor Singh
" Nm, preparing for my next set of midterms",Pulak
 ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Pulak
 Because I fucked up my first ones,Pulak
 Stfu,Ishnoor Singh
 You will rock it,Ishnoor Singh
 Letâ€™s hope so bro,Pulak
 Anyways,Pulak
 You tell,Pulak
 Any interesting stories yet,Pulak
 Lol,Ishnoor Singh
 Many,Ishnoor Singh
 Go ahead,Pulak
 On call,Ishnoor Singh
 Sometime tonight or tomorrow,Pulak
 Tonoght be best,Ishnoor Singh
 Anytime in the next 8-9 hrs,Ishnoor Singh
 Just call,Ishnoor Singh
 Hi,Ishnoor Singh
" I told Anusha about nats... and she's ""done with me""",Ishnoor Singh
 I am sorry I think I made her even more upset bro,Ishnoor Singh
 Talk to her once,Ishnoor Singh
 Fuck dude looks like fucked you bad,Ishnoor Singh
 I am sorry bro,Ishnoor Singh
 Sorry man,Ishnoor Singh
 Pl,Ishnoor Singh
 Dude... call me when you have time first take care of her,Ishnoor Singh
 Text me exactly what happened Iâ€™ll talk to her,Pulak
 Iâ€™ve got to submit an assignment in an hour,Pulak
 After that,Pulak
 First submit,Ishnoor Singh
 Dw,Ishnoor Singh
 Now tell me,Pulak
 Kaam ho gya,Ishnoor Singh
 Bata Kya hua,Pulak
 Haan hogaya,Pulak
 Submitted,Pulak
 Ok,Ishnoor Singh
 Well I told her,Ishnoor Singh
 And that you knew,Ishnoor Singh
 She went angry,Ishnoor Singh
 And at you too,Ishnoor Singh
 Well yeah obviously,Pulak
 She would,Pulak
 Sorry,Ishnoor Singh
 After that?,Pulak
 I was appologizing,Ishnoor Singh
 Did she say anything ?,Pulak
 And asking her to continue the call,Ishnoor Singh
 No no not your fault bro,Pulak
 And she would just text,Ishnoor Singh
 Lol it is...,Ishnoor Singh
 Text what,Pulak
 Just I am sorry and explanations bro,Ishnoor Singh
 I was explaining,Ishnoor Singh
 And she was ignoring?,Pulak
 No,Ishnoor Singh
 She was answering,Ishnoor Singh
 But angry,Ishnoor Singh
 And even now she is I think,Ishnoor Singh
 Okay Iâ€™ll talk to her now,Pulak
 Dude,Ishnoor Singh
 Well yeah I think she would be,Pulak
 Don't tell her you know much from here,Ishnoor Singh
 Did you guys fight?,Ishnoor Singh
 Haan haan,Pulak
 How much did you tell her? As much as you told me?,Pulak
 Yes,Ishnoor Singh
 And how much do I know?,Pulak
 No,Pulak
 And then the date na,Ishnoor Singh
 This much only,Ishnoor Singh
 Ohh cool,Ishnoor Singh
 Sorry dude,Ishnoor Singh
 She called me twice but I just couldnâ€™t pick up cos work,Pulak
 Ohhh,Ishnoor Singh
 We end up talking for like an hour,Pulak
 Call her now na,Ishnoor Singh
 And I couldnâ€™t afford that,Pulak
 So Iâ€™ll talk to her now,Pulak
 She'll get it,Ishnoor Singh
 Go talk to her bro,Ishnoor Singh
 Lol she cut the call on me,Pulak
 Sorry dude,Ishnoor Singh
 What dya  wanna,Ishnoor Singh
 Broooooo,Ishnoor Singh
 Is there anything I can do,Ishnoor Singh
 Lol idts,Pulak
 She just said weâ€™re done,Pulak
 Imma try and talk to her,Pulak
 Dya wanna talk to me,Ishnoor Singh
" I will, Iâ€™ll just text her a little and try to fix things",Pulak
 Gimme a few minutes,Pulak
 No no take your time,Ishnoor Singh
 Only if ou find my voice comfortable,Ishnoor Singh
 *ing,Ishnoor Singh
 Take as long as you want,Ishnoor Singh
 And pl take care of your seld,Ishnoor Singh
 *f,Ishnoor Singh
 Yeah yeah Iâ€™m taking care of myself dw ðŸ˜‚,Pulak
 Hm???,Ishnoor Singh
 Taking care of her is more imp,Pulak
 Did she speak to you,Pulak
 Are things sorted on your front?,Pulak
 No,Ishnoor Singh
 NoðŸ˜‚,Ishnoor Singh
 Is she talking to you,Pulak
 Ummm she's supposed to respond to something and I am still waiting,Ishnoor Singh
 And I've told her I am waiting,Ishnoor Singh
 Okay I suppose thatâ€™s okay?,Pulak
 If she responds,Pulak
 She most prob will in a while,Pulak
 Yeah yeah,Ishnoor Singh
 Dude,Ishnoor Singh
 You tell na,Ishnoor Singh
 I dunno why she feels like Iâ€™m not making any effort into the two of us,Pulak
 Ummm did she say anything in particular,Ishnoor Singh
 In particular as in,Pulak
 Any examples?,Ishnoor Singh
 Where she expected more,Ishnoor Singh
 No she mentioned that itâ€™s like having a pretend boyfriend,Pulak
 Ok?,Ishnoor Singh
 What have you been saying,Ishnoor Singh
 And that itâ€™s like being in an old couple relationship,Pulak
 Ok?,Ishnoor Singh
 Then the fact that she feels like the bf in this relationship because she does everything and I do nothing,Pulak
 Ok and you feel?,Ishnoor Singh
 Then saying that she has seen people do the cutest things and she doesnâ€™t even know how that feels,Pulak
 Ummmm ok,Ishnoor Singh
 Stuff like that basically,Pulak
 And what do you feel?,Ishnoor Singh
 Well honestly speaking I donâ€™t know what she means when she says that she does everything and I do nothing,Pulak
 Ok... what do you think she does,Ishnoor Singh
 Do you think she does equal or less? Or more?,Ishnoor Singh
 No I feel that itâ€™s not fair of her to say that I donâ€™t do anything and she does everything,Pulak
 I understand that much,Ishnoor Singh
 What do you feel?,Ishnoor Singh
 Do you feel you need to do more?,Ishnoor Singh
 Well i wonâ€™t deny that I could do more,Pulak
 I want to but I donâ€™t know how which is my fault,Pulak
 Could,Ishnoor Singh
 Is different,Ishnoor Singh
 Pulak...,Ishnoor Singh
 Ok do you wanna?,Ishnoor Singh
 Well yeah I mean,Pulak
 Thereâ€™s nothing I wouldnâ€™t want to do,Pulak
 Hm?,Ishnoor Singh
 Hows it rn?,Ishnoor Singh
 Is she talking?,Ishnoor Singh
 Idk is she awake,Pulak
 She hasnâ€™t responded since I responded to you,Pulak
 I am nort checking,Ishnoor Singh
 * not,Ishnoor Singh
 Arey... she had some work too,Ishnoor Singh
 Haan thatâ€™s okay,Pulak
 Howre you bro,Ishnoor Singh
 Hopefully sheâ€™ll want to respond today,Pulak
 Yes,Ishnoor Singh
 Yeah me fine,Pulak
 Pakka bro?,Ishnoor Singh
 How's everything else,Ishnoor Singh
 Lol yeah,Pulak
 Stressful but yeah,Pulak
 Hmmmmmmm,Ishnoor Singh
 Wassup,Ishnoor Singh
 Nm still trying to find my feet here tbh,Pulak
 Lol,Pulak
 Welllll,Ishnoor Singh
 Still?,Ishnoor Singh
 Whyyyy?,Ishnoor Singh
 What is left?,Ishnoor Singh
 Everything ðŸ˜‚,Pulak
 Whatever are you saying,Ishnoor Singh
 See basically,Pulak
 Itâ€™s been more than a month,Pulak
 I donâ€™t feel like Iâ€™ve done anything,Pulak
 Matlab?????????,Ishnoor Singh
 Accomplished anything on any front,Pulak
 Ik stuff will happen with time,Pulak
 But Iâ€™m starting to get impatient,Pulak
 Projects and stuff??,Ishnoor Singh
 Yeah that among other things,Pulak
 Like?,Ishnoor Singh
 Most stuff that youâ€™d do in college ðŸ˜‚,Pulak
 <Media omitted>,Ishnoor Singh
 I feel like Iâ€™m not being able to do my best,Pulak
 Is all,Pulak
 Like this?,Ishnoor Singh
 Sorr lol,Ishnoor Singh
 Like?,Ishnoor Singh
 Bwahhhaa,Pulak
 Who are you playin with,Pulak
 Friends,Ishnoor Singh
 Academically socially or extracurriculars,Pulak
 Temme anything,Ishnoor Singh
 You donâ€™t say ðŸ˜‚ I thought you were playing with the furniture,Pulak
 I heard accents,Pulak
 Introducing them to punjabi music?,Pulak
 Arrey nothing that wonâ€™t happen with time Iâ€™m sure itâ€™s all good dw,Pulak
 I should go to bed ðŸ˜‚ really lateee that definitely contributes to it,Pulak
 Chal gn! Have fun broooi,Pulak
 <Media omitted>,Ishnoor Singh
 Iâ€™ll call ya tomorrow,Pulak
 Cant wait,Ishnoor Singh
 Lol awesome,Pulak
 Lol,Ishnoor Singh
 I hope u guys are fine,Ishnoor Singh
 I wanna check up on you,Ishnoor Singh
 Call me tomorrow?,Ishnoor Singh
 Pl,Ishnoor Singh
 Or I will,Ishnoor Singh
 Idk about her Iâ€™m fine bro,Pulak
 Dw about me,Pulak
 Arrey bro dw Iâ€™m chill,Pulak
 Ok tell,Ishnoor Singh
 Iâ€™ll call you tomorrow for sure,Pulak
 I will find out tomorrow,Ishnoor Singh
 Good,Ishnoor Singh
 Vaise bhi fall break,Pulak
 You should sleep,Ishnoor Singh
 Nah imma watch a movie,Pulak
 Or a show,Pulak
 Been so long since Iâ€™ve done that,Pulak
 Ok,Ishnoor Singh
 Can you chat?,Ishnoor Singh
 Yep,Pulak
" Canâ€™t call rn, cos in my room and roommate sleeping",Pulak
 And if I ask some questions?,Ishnoor Singh
 Yeah yeah,Pulak
 No no me niether,Ishnoor Singh
 You tell bro,Pulak
 Hm?,Ishnoor Singh
 Ummm some personal ones,Ishnoor Singh
 Yeah yeah,Pulak
 About all of this?,Ishnoor Singh
 Go ahead bro,Pulak
 Haan haan no worries,Pulak
 Ok,Ishnoor Singh
 I am in position rn,Ishnoor Singh
 Srsly bro,Ishnoor Singh
 Don't wanna worsen your mood,Ishnoor Singh
 What?,Pulak
 Arrey Iâ€™m cool na,Pulak
 Ask away,Pulak
 Was lying down,Ishnoor Singh
 Ok,Ishnoor Singh
 What do you think is going on rn,Ishnoor Singh
 As in?,Pulak
 In what context,Pulak
 With you two?,Ishnoor Singh
 In the context of rn,Ishnoor Singh
 See weve barely spoken today,Pulak
 Hmmmm okay,Ishnoor Singh
" So I canâ€™t tell whatâ€™s going on with her, sheâ€™s obviously pretty upset",Pulak
 Probably ready to break up with me,Pulak
 And you aren't? Upset?,Ishnoor Singh
 And? What do you want?,Ishnoor Singh
 I haven't talk to anusha,Ishnoor Singh
" Well yeah, I want to talk to her at least",Pulak
 Not much,Ishnoor Singh
 Ok? And then?,Ishnoor Singh
 I donâ€™t want to duhhh,Pulak
 What do you expect off her? Rn?,Ishnoor Singh
 Ok... try this one... why are you dating her?,Ishnoor Singh
 How was it,Pulak
 I am just asking painful questions... idk if this is going anywhere,Ishnoor Singh
 She was agitated,Ishnoor Singh
 And awake upto 10 mins ago,Ishnoor Singh
 Resolve things hopefully,Pulak
 Make her feel better,Pulak
 To what end?,Ishnoor Singh
 If you don't mind?,Ishnoor Singh
" To talk at least, see today, I texted her, she texted back, both one word, I tried to talk normally and got one word answers",Pulak
 Ik sheâ€™s upset,Pulak
 You feel this is unfair?,Ishnoor Singh
 The short answer is that she makes me feel happy,Pulak
 Or is there another word there?,Ishnoor Singh
 Thereâ€™s a longer answer but I donâ€™t want to type that much,Pulak
 Ok... and what about today,Ishnoor Singh
 Haan Haan it's fine,Ishnoor Singh
